date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:50:45	148/148	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2026%20May%202020%2002:50:46%20GMT	https://www.bareungak.com/robots.txt		(from )
11:50:46	30846/30846	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2002:50:46%20GMT	https://www.bareungak.com/	C:/My%20Web%20Sites/roshop/www.bareungak.com/index.html	(from )
11:50:46	11256/11256	---MCZ	200	added ('OK')	text/css	etag:W/%225ec7e6cb-2bf8%22	https://www.bareungak.com/files/cache/assets/compiled/bd931f3dfe184b5dbd8417c9e572eb52fd1ae502.rhymix.less.min.css?20200522235051	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/cache/assets/compiled/bd931f3dfe184b5dbd8417c9e572eb52fd1ae502.rhymix.less.min40ca.css	(from https://www.bareungak.com/)
11:50:46	32076/32076	---MCZ	200	added ('OK')	text/css	etag:W/%225ec77b7f-7d4c%22	https://www.bareungak.com/common/js/plugins/ui/jquery-ui.min.css?20200522161303	C:/My%20Web%20Sites/roshop/www.bareungak.com/common/js/plugins/ui/jquery-ui.min9104.css	(from https://www.bareungak.com/)
11:50:46	706638/706638	---MCZ	200	added ('OK')	text/css	etag:W/%225ec78f97-ac84e%22	https://www.bareungak.com/layouts/slow/dist/tailwind.css?20200522173847	C:/My%20Web%20Sites/roshop/www.bareungak.com/layouts/slow/dist/tailwindc1fe.css	(from https://www.bareungak.com/)
11:50:46	19555/19555	---MCZ	200	added ('OK')	text/css	etag:W/%225ec78f97-4c63%22	https://www.bareungak.com/layouts/slow/dist/app.css?20200522173847	C:/My%20Web%20Sites/roshop/www.bareungak.com/layouts/slow/dist/appc1fe.css	(from https://www.bareungak.com/)
11:50:47	1757/1757	---MCZ	200	added ('OK')	text/css	etag:W/%225ec7e6cb-6dd%22	https://www.bareungak.com/files/cache/assets/compiled/e48fd22f4741c32dabc4708ed3f605c435d4ec92.typography.scss.css?20200522235051	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/cache/assets/compiled/e48fd22f4741c32dabc4708ed3f605c435d4ec92.typography.scss40ca.css	(from https://www.bareungak.com/)
11:50:47	1581/1581	---MCZ	200	added ('OK')	text/css	etag:W/%225ec7e6cb-62d%22	https://www.bareungak.com/files/cache/assets/compiled/e48fd22f4741c32dabc4708ed3f605c435d4ec92.variables.scss.css?20200522235051	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/cache/assets/compiled/e48fd22f4741c32dabc4708ed3f605c435d4ec92.variables.scss40ca.css	(from https://www.bareungak.com/)
11:50:47	150/150	---MCZ	200	added ('OK')	text/css	etag:W/%225ec7e6cb-96%22	https://www.bareungak.com/files/cache/assets/compiled/e48fd22f4741c32dabc4708ed3f605c435d4ec92.optimization.scss.css?20200522235051	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/cache/assets/compiled/e48fd22f4741c32dabc4708ed3f605c435d4ec92.optimization.scss40ca.css	(from https://www.bareungak.com/)
11:50:47	66/66	---M--	302	error ('Found')	text/plain	date:Tue,%2026%20May%202020%2002:50:48%20GMT	https://unpkg.com/element-ui/lib/theme-chalk/index.css	C:/My%20Web%20Sites/roshop/unpkg.com/element-ui/lib/theme-chalk/index.7.delayed	(from https://www.bareungak.com/)
11:50:47	232432/232432	---M-Z	200	added ('OK')	text/css	etag:W/%2238bf0-8RdGrovasY+ytd/hWf0BmK20K40%22	https://unpkg.com/element-ui@2.13.2/lib/theme-chalk/index.css	C:/My%20Web%20Sites/roshop/unpkg.com/element-ui@2.13.2/lib/theme-chalk/index.css	(from https://www.bareungak.com/)
11:50:48	1171/1171	---MCZ	200	added ('OK')	text/css	etag:W/%225ec7e6cb-493%22	https://www.bareungak.com/files/cache/assets/compiled/e48fd22f4741c32dabc4708ed3f605c435d4ec92.social-login.scss.css?20200522235051	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/cache/assets/compiled/e48fd22f4741c32dabc4708ed3f605c435d4ec92.social-login.scss40ca.css	(from https://www.bareungak.com/)
11:50:48	791/791	---MCZ	200	added ('OK')	text/css	etag:W/%225ec77b7f-317%22	https://www.bareungak.com/modules/editor/styles/default/style.css?20200522161303	C:/My%20Web%20Sites/roshop/www.bareungak.com/modules/editor/styles/default/style9104.css	(from https://www.bareungak.com/)
11:50:48	1067/1067	---MCZ	200	added ('OK')	text/css	etag:W/%225ec7e6cb-42b%22	https://www.bareungak.com/files/cache/assets/compiled/b06d149a4deaaa3498d93a0b046ad557f6a740e6.widget.scss.css?20200522235051	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/cache/assets/compiled/b06d149a4deaaa3498d93a0b046ad557f6a740e6.widget.scss40ca.css	(from https://www.bareungak.com/)
11:50:48	782/782	---MCZ	200	added ('OK')	text/css	etag:W/%225ec7e6cb-30e%22	https://www.bareungak.com/files/cache/assets/compiled/3a75d37a7f0296d2ffe4bebe1996822b3778ed0f.normal.scss.css?20200522235051	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/cache/assets/compiled/3a75d37a7f0296d2ffe4bebe1996822b3778ed0f.normal.scss40ca.css	(from https://www.bareungak.com/)
11:50:49	436/436	---MCZ	200	added ('OK')	text/css	etag:W/%225ec7e6cb-1b4%22	https://www.bareungak.com/files/cache/assets/compiled/d77b31e50bdc285abb4dba542d868c5885300f56.style.scss.css?20200522235051	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/cache/assets/compiled/d77b31e50bdc285abb4dba542d868c5885300f56.style.scss40ca.css	(from https://www.bareungak.com/)
11:50:49	847/847	---MCZ	200	added ('OK')	text/css	etag:W/%225ec7e6cb-34f%22	https://www.bareungak.com/files/cache/assets/compiled/500699f1d53693716edff4781fdd2c018c1d2841.widget.scss.css?20200522235051	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/cache/assets/compiled/500699f1d53693716edff4781fdd2c018c1d2841.widget.scss40ca.css	(from https://www.bareungak.com/)
11:50:49	85578/85578	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ec77b7f-14e4a%22	https://www.bareungak.com/common/js/jquery-2.2.4.min.js?20200522161303	C:/My%20Web%20Sites/roshop/www.bareungak.com/common/js/jquery-2.2.4.min9104.js	(from https://www.bareungak.com/)
11:50:49	120343/120343	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ec7e6cb-1d617%22	https://www.bareungak.com/files/cache/assets/minified/rhymix.min.js?20200522235051	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/cache/assets/minified/rhymix.min40ca.js	(from https://www.bareungak.com/)
11:50:50	93670/93670	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ec78f97-16de6%22	https://www.bareungak.com/layouts/slow/public/js/vue.min.js?20200522173847	C:/My%20Web%20Sites/roshop/www.bareungak.com/layouts/slow/public/js/vue.minc1fe.js	(from https://www.bareungak.com/)
11:50:50	1643/1643	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ec78f97-66b%22	https://www.bareungak.com/widgets/content/skins/slow/assets/js/content_widget.js?20200522173847	C:/My%20Web%20Sites/roshop/www.bareungak.com/widgets/content/skins/slow/assets/js/content_widgetc1fe.js	(from https://www.bareungak.com/)
11:50:50	563/563	---MCZ	200	added ('OK')	text/xml	date:Tue,%2026%20May%202020%2002:50:51%20GMT	https://www.bareungak.com/index.php?act=rss	C:/My%20Web%20Sites/roshop/www.bareungak.com/index007c.php	(from https://www.bareungak.com/)
11:50:51	564/564	---MCZ	200	added ('OK')	text/xml	date:Tue,%2026%20May%202020%2002:50:51%20GMT	https://www.bareungak.com/index.php?act=atom	C:/My%20Web%20Sites/roshop/www.bareungak.com/indexc95e.php	(from https://www.bareungak.com/)
11:50:51	111185/111185	---MCZ	200	added ('OK')	image/x-icon	etag:W/%225df79b60-1b251%22	https://www.bareungak.com/files/attach/xeicon/favicon.ico?20191216235736	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/attach/xeicon/favicon6877.ico	(from https://www.bareungak.com/)
11:50:51	5662/5662	---M--	200	added ('OK')	image/png	etag:%225dd823d4-161e%22	https://www.bareungak.com/files/attach/xeicon/mobicon.png?20191123030716	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/attach/xeicon/mobicone2a3.png	(from https://www.bareungak.com/)
11:50:51	22439/22439	---M--	200	added ('OK')	image/png	etag:%225ec79030-57a7%22	https://www.bareungak.com/files/attach/images/7956/7c79ddf8e73c604a335bb25efe0a7725.png	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/attach/images/7956/7c79ddf8e73c604a335bb25efe0a7725.png	(from https://www.bareungak.com/)
11:50:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20May%202020%2002:50:52%20GMT	https://www.bareungak.com/index.php?mid=home	C:/My%20Web%20Sites/roshop/www.bareungak.com/indexb163.php	(from https://www.bareungak.com/)
11:50:52	30776/30776	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2002:50:52%20GMT	https://www.bareungak.com/index.php?mid=Community	C:/My%20Web%20Sites/roshop/www.bareungak.com/index09e1.html	(from https://www.bareungak.com/)
11:50:52	30896/30896	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2002:50:53%20GMT	https://www.bareungak.com/index.php?mid=community_fivem	C:/My%20Web%20Sites/roshop/www.bareungak.com/indexc767.html	(from https://www.bareungak.com/)
11:50:52	38056/38056	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2002:50:53%20GMT	https://www.bareungak.com/index.php?mid=community_fivem_notice	C:/My%20Web%20Sites/roshop/www.bareungak.com/index078b.html	(from https://www.bareungak.com/)
11:50:53	42540/42540	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2002:50:53%20GMT	https://www.bareungak.com/index.php?mid=community_fivem_freeboard	C:/My%20Web%20Sites/roshop/www.bareungak.com/index4c47.html	(from https://www.bareungak.com/)
11:50:53	38382/38382	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2002:50:54%20GMT	https://www.bareungak.com/index.php?mid=community_fivem_tipboard	C:/My%20Web%20Sites/roshop/www.bareungak.com/index1198.html	(from https://www.bareungak.com/)
11:50:53	37183/37183	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2002:50:54%20GMT	https://www.bareungak.com/index.php?mid=community_fivem_jobs	C:/My%20Web%20Sites/roshop/www.bareungak.com/indexfea0.html	(from https://www.bareungak.com/)
11:50:54	30803/30803	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2002:50:54%20GMT	https://www.bareungak.com/index.php?mid=reference	C:/My%20Web%20Sites/roshop/www.bareungak.com/index6936.html	(from https://www.bareungak.com/)
11:50:54	32439/32439	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2026%20May%202020%2002:50:54%20GMT	https://www.bareungak.com/index.php?mid=reference_fivem_map	C:/My%20Web%20Sites/roshop/www.bareungak.com/index7049.php	(from https://www.bareungak.com/)
11:50:54	32514/32514	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2026%20May%202020%2002:50:55%20GMT	https://www.bareungak.com/index.php?mid=reference_fivem_vehicle	C:/My%20Web%20Sites/roshop/www.bareungak.com/index7295.php	(from https://www.bareungak.com/)
11:50:55	32553/32553	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2026%20May%202020%2002:50:55%20GMT	https://www.bareungak.com/index.php?mid=reference_fivem_character	C:/My%20Web%20Sites/roshop/www.bareungak.com/indexb913.php	(from https://www.bareungak.com/)
11:50:55	32502/32502	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2026%20May%202020%2002:50:56%20GMT	https://www.bareungak.com/index.php?mid=reference_fivem_script	C:/My%20Web%20Sites/roshop/www.bareungak.com/indexcd27.php	(from https://www.bareungak.com/)
11:50:55	32520/32520	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2026%20May%202020%2002:50:56%20GMT	https://www.bareungak.com/index.php?mid=reference_fivem_program	C:/My%20Web%20Sites/roshop/www.bareungak.com/index3c98.php	(from https://www.bareungak.com/)
11:50:56	30788/30788	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2002:50:56%20GMT	https://www.bareungak.com/index.php?mid=alliedbans	C:/My%20Web%20Sites/roshop/www.bareungak.com/index5e57.html	(from https://www.bareungak.com/)
11:50:56	30911/30911	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2002:50:57%20GMT	https://www.bareungak.com/index.php?mid=alliedbans_fivem	C:/My%20Web%20Sites/roshop/www.bareungak.com/index3d14.html	(from https://www.bareungak.com/)
11:50:56	36720/36720	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2002:50:57%20GMT	https://www.bareungak.com/index.php?mid=alliedbans_fivem_notice	C:/My%20Web%20Sites/roshop/www.bareungak.com/index4b91.html	(from https://www.bareungak.com/)
11:50:56	30896/30896	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2002:50:57%20GMT	https://www.bareungak.com/index.php?mid=alliedbans_gmod	C:/My%20Web%20Sites/roshop/www.bareungak.com/index25e9.html	(from https://www.bareungak.com/)
11:50:57	36695/36695	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2002:50:57%20GMT	https://www.bareungak.com/index.php?mid=alliedbans_gmod_notice	C:/My%20Web%20Sites/roshop/www.bareungak.com/index4288.html	(from https://www.bareungak.com/)
11:50:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20May%202020%2002:50:57%20GMT	https://www.bareungak.com/index.php?mid=home	C:/My%20Web%20Sites/roshop/www.bareungak.com/indexb163.php	(from https://www.bareungak.com/)
11:50:57	87750/87750	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2002:50:58%20GMT	https://www.bareungak.com/index.php?mid=home&act=dispMemberSignUpForm	C:/My%20Web%20Sites/roshop/www.bareungak.com/index457e.html	(from https://www.bareungak.com/)
11:50:57	37395/37395	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2002:50:58%20GMT	https://www.bareungak.com/index.php?mid=home&act=dispMemberFindAccount	C:/My%20Web%20Sites/roshop/www.bareungak.com/indexcc18.html	(from https://www.bareungak.com/)
11:50:58	32758/32758	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2026%20May%202020%2002:50:58%20GMT	https://www.bareungak.com/index.php?mid=reference_fivem_script&document_srl=8147	C:/My%20Web%20Sites/roshop/www.bareungak.com/indexcc33.php	(from https://www.bareungak.com/)
11:50:58	32776/32776	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2026%20May%202020%2002:50:59%20GMT	https://www.bareungak.com/index.php?mid=reference_fivem_program&document_srl=8071	C:/My%20Web%20Sites/roshop/www.bareungak.com/index3e6e.php	(from https://www.bareungak.com/)
11:50:59	54031/54031	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2002:50:59%20GMT	https://www.bareungak.com/index.php?mid=community_fivem_notice&document_srl=8026	C:/My%20Web%20Sites/roshop/www.bareungak.com/indexa249.html	(from https://www.bareungak.com/)
11:50:59	32695/32695	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2026%20May%202020%2002:50:59%20GMT	https://www.bareungak.com/index.php?mid=reference_fivem_map&document_srl=7771	C:/My%20Web%20Sites/roshop/www.bareungak.com/indexfa41.php	(from https://www.bareungak.com/)
11:50:59	32758/32758	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2026%20May%202020%2002:50:59%20GMT	https://www.bareungak.com/index.php?mid=reference_fivem_script&document_srl=7749	C:/My%20Web%20Sites/roshop/www.bareungak.com/index81a0.php	(from https://www.bareungak.com/)
11:50:59	21762/21762	---M--	200	added ('OK')	image/png	etag:%225ec78f97-5502%22	https://www.bareungak.com/widgets/slow_comment/skins/default/assets/images/ic_profile_default.png	C:/My%20Web%20Sites/roshop/www.bareungak.com/widgets/slow_comment/skins/default/assets/images/ic_profile_default.png	(from https://www.bareungak.com/)
11:50:59	32758/32758	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2026%20May%202020%2002:51:00%20GMT	https://www.bareungak.com/index.php?mid=reference_fivem_script&document_srl=6894	C:/My%20Web%20Sites/roshop/www.bareungak.com/index62b9.php	(from https://www.bareungak.com/)
11:51:00	51947/51947	---M--	200	added ('OK')	image/png	etag:%225dd8d600-caeb%22	https://www.bareungak.com/files/member_extra_info/profile_image/004/4.png?20191123154728	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/member_extra_info/profile_image/004/4479e.png	(from https://www.bareungak.com/)
11:51:00	220204/220204	---M--	200	added ('OK')	image/jpeg	etag:%225de439ec-35c2c%22	https://www.bareungak.com/files/member_extra_info/profile_image/672/672.jpg?20191202070844	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/member_extra_info/profile_image/672/672f457.jpg	(from https://www.bareungak.com/)
11:51:00	32758/32758	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2026%20May%202020%2002:51:01%20GMT	https://www.bareungak.com/index.php?mid=reference_fivem_script&document_srl=1513	C:/My%20Web%20Sites/roshop/www.bareungak.com/indexbfdd.php	(from https://www.bareungak.com/)
11:51:01	32758/32758	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2026%20May%202020%2002:51:01%20GMT	https://www.bareungak.com/index.php?mid=reference_fivem_script&document_srl=1085	C:/My%20Web%20Sites/roshop/www.bareungak.com/indexa2b6.php	(from https://www.bareungak.com/)
11:51:01	32758/32758	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2026%20May%202020%2002:51:02%20GMT	https://www.bareungak.com/index.php?mid=reference_fivem_script&document_srl=5379	C:/My%20Web%20Sites/roshop/www.bareungak.com/index157b.php	(from https://www.bareungak.com/)
11:51:02	32758/32758	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2026%20May%202020%2002:51:02%20GMT	https://www.bareungak.com/index.php?mid=reference_fivem_script&document_srl=5905	C:/My%20Web%20Sites/roshop/www.bareungak.com/index62b0.php	(from https://www.bareungak.com/)
11:51:02	32758/32758	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2026%20May%202020%2002:51:02%20GMT	https://www.bareungak.com/index.php?mid=reference_fivem_script&document_srl=5139	C:/My%20Web%20Sites/roshop/www.bareungak.com/index2f70.php	(from https://www.bareungak.com/)
11:51:02	21762/21762	---M--	200	added ('OK')	image/png	etag:%225ec78f97-5502%22	https://www.bareungak.com/layouts/slow/public/images/ic_profile_default.png	C:/My%20Web%20Sites/roshop/www.bareungak.com/layouts/slow/public/images/ic_profile_default.png	(from https://www.bareungak.com/)
11:51:02	10717673/10717673	---M--	200	added ('OK')	image/gif	etag:%225e6c86c0-a389e9%22	https://www.bareungak.com/files/member_extra_info/profile_image/743/743.gif?20200314162448	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/member_extra_info/profile_image/743/7432fd8.gif	(from https://www.bareungak.com/)
11:51:02	3396/3396	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ec77b7f-d44%22	https://www.bareungak.com/addons/autolink/autolink.js?20200522161303	C:/My%20Web%20Sites/roshop/www.bareungak.com/addons/autolink/autolink9104.js	(from https://www.bareungak.com/)
11:51:03	253669/253669	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ec77b7f-3dee5%22	https://www.bareungak.com/common/js/plugins/ui/jquery-ui.min.js?20200522161303	C:/My%20Web%20Sites/roshop/www.bareungak.com/common/js/plugins/ui/jquery-ui.min9104.js	(from https://www.bareungak.com/)
11:51:03	539/539	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ec77b7f-21b%22	https://www.bareungak.com/common/js/plugins/ui/rx_datepicker.js?20200522161303	C:/My%20Web%20Sites/roshop/www.bareungak.com/common/js/plugins/ui/rx_datepicker9104.js	(from https://www.bareungak.com/)
11:51:03	6978/6978	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ec77b7f-1b42%22	https://www.bareungak.com/addons/resize_image/js/resize_image.js?20200522161303	C:/My%20Web%20Sites/roshop/www.bareungak.com/addons/resize_image/js/resize_image9104.js	(from https://www.bareungak.com/)
11:51:03	93213/93213	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ec78f97-16c1d%22	https://www.bareungak.com/layouts/slow/dist/app.js?20200522173847	C:/My%20Web%20Sites/roshop/www.bareungak.com/layouts/slow/dist/appc1fe.js	(from https://www.bareungak.com/)
11:51:03	3121/3121	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ec78f97-c31%22	https://www.bareungak.com/layouts/slow/public/js/jquery.cookie.js?20200522173847	C:/My%20Web%20Sites/roshop/www.bareungak.com/layouts/slow/public/js/jquery.cookiec1fe.js	(from https://www.bareungak.com/)
11:51:04	106/106	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202020%2002:51:04%20GMT	https://unpkg.com/element-ui/lib/index.js	C:/My%20Web%20Sites/roshop/unpkg.com/element-ui/lib/index.43.delayed	(from https://www.bareungak.com/)
11:51:04	567158/567158	---M-Z	200	added ('OK')	application/javascript	etag:W/%228a776-AlXZsVXLVmELgSPMAxsjG7osOi8%22	https://unpkg.com/element-ui@2.13.2/lib/index.js	C:/My%20Web%20Sites/roshop/unpkg.com/element-ui@2.13.2/lib/index.js	(from https://www.bareungak.com/)
11:51:05	135292/135292	---M-Z	200	added ('OK')	application/javascript	etag:W/%222107c-YHh+vaucC4rylJENErT9/NLNSiY%22	https://unpkg.com/ionicons@5.0.0/dist/ionicons/ionicons.js	C:/My%20Web%20Sites/roshop/unpkg.com/ionicons@5.0.0/dist/ionicons/ionicons.js	(from https://www.bareungak.com/)
11:51:05	2205/2205	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ec895a9-89d%22	https://www.bareungak.com/files/cache/ruleset/92ef8a030369b16df0ee93b27067be21.ko.js?20200523121657	C:/My%20Web%20Sites/roshop/www.bareungak.com/files/cache/ruleset/92ef8a030369b16df0ee93b27067be21.ko1ec2.js	(from https://www.bareungak.com/)
11:51:05	3951/3951	---M--	200	added ('OK')	image/gif	etag:%225ec77b7f-f6f%22	https://www.bareungak.com/common/img/msg.loading.gif	C:/My%20Web%20Sites/roshop/www.bareungak.com/common/img/msg.loading.gif	(from https://www.bareungak.com/files/cache/assets/compiled/bd931f3dfe184b5dbd8417c9e572eb52fd1ae502.rhymix.less.min.css?20200522235051)
11:51:06	7006/7006	---M--	200	added ('OK')	image/png	etag:%225ec77b7f-1b5e%22	https://www.bareungak.com/common/js/plugins/ui/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/roshop/www.bareungak.com/common/js/plugins/ui/images/ui-icons_444444_256x240.png	(from https://www.bareungak.com/common/js/plugins/ui/jquery-ui.min.css?20200522161303)
11:51:06	7074/7074	---M--	200	added ('OK')	image/png	etag:%225ec77b7f-1ba2%22	https://www.bareungak.com/common/js/plugins/ui/images/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/roshop/www.bareungak.com/common/js/plugins/ui/images/ui-icons_555555_256x240.png	(from https://www.bareungak.com/common/js/plugins/ui/jquery-ui.min.css?20200522161303)
11:51:06	6313/6313	---M--	200	added ('OK')	image/png	etag:%225ec77b7f-18a9%22	https://www.bareungak.com/common/js/plugins/ui/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/roshop/www.bareungak.com/common/js/plugins/ui/images/ui-icons_ffffff_256x240.png	(from https://www.bareungak.com/common/js/plugins/ui/jquery-ui.min.css?20200522161303)
11:51:07	4676/4676	---M--	200	added ('OK')	image/png	etag:%225ec77b7f-1244%22	https://www.bareungak.com/common/js/plugins/ui/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/roshop/www.bareungak.com/common/js/plugins/ui/images/ui-icons_777620_256x240.png	(from https://www.bareungak.com/common/js/plugins/ui/jquery-ui.min.css?20200522161303)
11:51:07	4632/4632	---M--	200	added ('OK')	image/png	etag:%225ec77b7f-1218%22	https://www.bareungak.com/common/js/plugins/ui/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/roshop/www.bareungak.com/common/js/plugins/ui/images/ui-icons_cc0000_256x240.png	(from https://www.bareungak.com/common/js/plugins/ui/jquery-ui.min.css?20200522161303)
11:51:07	7013/7013	---M--	200	added ('OK')	image/png	etag:%225ec77b7f-1b65%22	https://www.bareungak.com/common/js/plugins/ui/images/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/roshop/www.bareungak.com/common/js/plugins/ui/images/ui-icons_777777_256x240.png	(from https://www.bareungak.com/common/js/plugins/ui/jquery-ui.min.css?20200522161303)
11:51:08	393250/393250	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225ec78f97-60022%22	https://www.bareungak.com/layouts/slow/public/fonts/eot/NotoSansKR-Regular-Hestia.eot	C:/My%20Web%20Sites/roshop/www.bareungak.com/layouts/slow/public/fonts/eot/NotoSansKR-Regular-Hestia.eot	(from https://www.bareungak.com/files/cache/assets/compiled/e48fd22f4741c32dabc4708ed3f605c435d4ec92.typography.scss.css?20200522235051)
11:51:08	393250/393250	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225ec78f97-60022%22	https://www.bareungak.com/layouts/slow/public/fonts/eot/NotoSansKR-Regular-Hestia.eot?	C:/My%20Web%20Sites/roshop/www.bareungak.com/layouts/slow/public/fonts/eot/NotoSansKR-Regular-Hestiad41d.eot	(from https://www.bareungak.com/files/cache/assets/compiled/e48fd22f4741c32dabc4708ed3f605c435d4ec92.typography.scss.css?20200522235051)
11:51:09	242532/242532	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225ec78f97-3b364%22	https://www.bareungak.com/layouts/slow/public/fonts/woff/NotoSansKR-Regular-Hestia.woff	C:/My%20Web%20Sites/roshop/www.bareungak.com/layouts/slow/public/fonts/woff/NotoSansKR-Regular-Hestia.woff	(from https://www.bareungak.com/files/cache/assets/compiled/e48fd22f4741c32dabc4708ed3f605c435d4ec92.typography.scss.css?20200522235051)
11:51:09	392940/392940	---M--	200	added ('OK')	application/octet-stream	etag:%225ec78f97-5feec%22	https://www.bareungak.com/layouts/slow/public/fonts/otf/NotoSansKR-Regular-Hestia.otf	C:/My%20Web%20Sites/roshop/www.bareungak.com/layouts/slow/public/fonts/otf/NotoSansKR-Regular-Hestia.otf	(from https://www.bareungak.com/files/cache/assets/compiled/e48fd22f4741c32dabc4708ed3f605c435d4ec92.typography.scss.css?20200522235051)
11:51:09	391574/391574	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225ec78f97-5f996%22	https://www.bareungak.com/layouts/slow/public/fonts/eot/NotoSansKR-Medium-Hestia.eot	C:/My%20Web%20Sites/roshop/www.bareungak.com/layouts/slow/public/fonts/eot/NotoSansKR-Medium-Hestia.eot	(from https://www.bareungak.com/files/cache/assets/compiled/e48fd22f4741c32dabc4708ed3f605c435d4ec92.typography.scss.css?20200522235051)
11:51:10	391574/391574	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225ec78f97-5f996%22	https://www.bareungak.com/layouts/slow/public/fonts/eot/NotoSansKR-Medium-Hestia.eot?	C:/My%20Web%20Sites/roshop/www.bareungak.com/layouts/slow/public/fonts/eot/NotoSansKR-Medium-Hestiad41d.eot	(from https://www.bareungak.com/files/cache/assets/compiled/e48fd22f4741c32dabc4708ed3f605c435d4ec92.typography.scss.css?20200522235051)
